period,cohort,cohort_month,origin,family,model_id,model_name,quantile,representation,n_train_breaches,train_order_id_sha256,fitted_model_sha256,model_hash_type,unconditional_training_quantile,unconditional_reference_loss,baseline_pinball_loss,dq0_reference_loss,skill,skill_vs_dq0,skill_vs_unconditional,nominal_coverage,order_id_sha256,n_orders,pinball_loss,empirical_coverage,coverage_error,median_prediction,mean_prediction,median_actual,mean_actual,mean_exceedance,p90_absolute_error,model_family,specification,n_obs,coverage,comparison,reference_model,reference_specification,later_month_count,primary_evidence_available,median_skill,favourable_month_count,high_support_guard_available,high_support_median_skill,high_support_favourable_month_count,support_ge20_gain_present,high_support_guard,gain_only_low_support,coverage_guard_available,median_absolute_coverage_error_deterioration,coverage_not_materially_worse,coverage_materially_worse,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason,constituent_fitted_model_count,delta_pinball_loss
later,2018-01,2018-01,2018-01-01,lognormal_ridge,DQB,Promise + both profile blocks,0.9,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,e2d74750f4bd9b385fc90d73530dbb32fd987d738d813f2d0461ff4c45c5d9a2,sha256_pickle_protocol_5_fitted_wrapper,17,4.05037220844,3.83515055456,3.83515055456,0.0111507234155,0.0111507234155,0.0636944813198,0.9,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,3.79238585147,0.846153846154,-0.0538461538462,19.5167442722,20.0440123201,7,11.8808933002,19.3444806716,20.9971880656,lognormal_ridge,DQB,403,0.846153846154,DQB-DQ0,DQ0,DQ0,6,True,-0.00285088634486,3,True,-0.00534709363048,2,False,False,True,True,-0.00236936296064,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0427647030905
later,2018-01,2018-01,2018-01-01,lognormal_ridge,DQG,Promise + state-OD profiles,0.5,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,2122863b017af443b954e487cd3f8b1a756f5ce2060ec0c5270fcde84c63e07a,sha256_pickle_protocol_5_fitted_wrapper,5,4.31389578164,4.27179391414,4.27179391414,-0.00184095609149,-0.00184095609149,0.00793660398997,0.5,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.27965809916,0.404466501241,-0.0955334987593,5.44205674005,5.54370761522,7,11.8808933002,12.5068547062,19.8516398475,lognormal_ridge,DQG,403,0.404466501241,DQG-DQ0,DQ0,DQ0,6,True,-0.00515987974753,1,True,-0.0057986325913,1,False,False,True,True,0.0149488800272,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0078641850278
later,2018-01,2018-01,2018-01-01,lognormal_ridge,DQG,Promise + state-OD profiles,0.9,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,2122863b017af443b954e487cd3f8b1a756f5ce2060ec0c5270fcde84c63e07a,sha256_pickle_protocol_5_fitted_wrapper,17,4.05037220844,3.83515055456,3.83515055456,0.00244734545212,0.00244734545212,0.0554535683605,0.9,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,3.82576461629,0.843672456576,-0.0563275434243,19.8377413302,20.2082857519,7,11.8808933002,19.1458607074,20.9583702067,lognormal_ridge,DQG,403,0.843672456576,DQG-DQ0,DQ0,DQ0,6,True,0.00197958322708,4,True,0.00419513964845,4,True,True,False,True,-0.00112866817156,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.00938593826791
later,2018-01,2018-01,2018-01-01,lognormal_ridge,DQS,Promise + seller profiles,0.5,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,b164bca1e7f6da68b1ad2432128e697d0b26b4a05c84bec6ada474b18a8e97e7,sha256_pickle_protocol_5_fitted_wrapper,5,4.31389578164,4.27179391414,4.27179391414,-0.000688150624746,-0.000688150624746,0.00907815854443,0.5,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.27473355179,0.389578163772,-0.110421836228,5.20986156325,5.29121958365,7,11.8808933002,12.4005564035,19.8380000713,lognormal_ridge,DQS,403,0.389578163772,DQS-DQ0,DQ0,DQ0,6,True,0.00136094074254,3,True,-0.00363194268387,2,False,False,True,True,0.00242248692394,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0029396376508
later,2018-01,2018-01,2018-01-01,lognormal_ridge,DQS,Promise + seller profiles,0.9,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,b164bca1e7f6da68b1ad2432128e697d0b26b4a05c84bec6ada474b18a8e97e7,sha256_pickle_protocol_5_fitted_wrapper,17,4.05037220844,3.83515055456,3.83515055456,0.00205949274701,0.00205949274701,0.0550863246998,0.9,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,3.82725208981,0.826302729529,-0.0736972704715,18.9943318716,19.2909503559,7,11.8808933002,17.7679613264,19.7528171059,lognormal_ridge,DQS,403,0.826302729529,DQS-DQ0,DQ0,DQ0,6,True,-0.00290758792723,2,True,-0.00390278023085,2,False,False,True,True,0.00312589450675,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.00789846475079
later,2018-01,2018-01,2018-01-01,random_forest_leaf_weighted_quantile,DQB,Promise + both profile blocks,0.5,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,e651329e679339fbdeba8141e378bf3c604816c8589f8f7143203480b419291e,sha256_pickle_protocol_5_fitted_wrapper,5,4.31389578164,4.33870967742,4.33870967742,0.0114383757506,0.0114383757506,0.00575208513086,0.5,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.28908188586,0.436724565757,-0.0632754342432,6,5.50620347395,7,11.8808933002,13.2731277533,19,random_forest_leaf_weighted_quantile,DQB,403,0.436724565757,DQB-DQ0,DQ0,DQ0,6,True,0.00714874448574,4,True,0.00219154065308,4,True,True,False,True,0.0295212540302,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.0496277915633
later,2018-01,2018-01,2018-01-01,random_forest_leaf_weighted_quantile,DQB,Promise + both profile blocks,0.9,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,e651329e679339fbdeba8141e378bf3c604816c8589f8f7143203480b419291e,sha256_pickle_protocol_5_fitted_wrapper,17,4.05037220844,4.14094292804,4.14094292804,0.0261864813039,0.0261864813039,0.00441095386877,0.9,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.03250620347,0.791563275434,-0.108436724566,16,17.5161290323,7,11.8808933002,16.6428571429,21,random_forest_leaf_weighted_quantile,DQB,403,0.791563275434,DQB-DQ0,DQ0,DQ0,6,True,0.0482986236869,5,True,0.025024656592,4,True,True,False,True,0.0172347055609,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.108436724566
later,2018-01,2018-01,2018-01-01,random_forest_leaf_weighted_quantile,DQG,Promise + state-OD profiles,0.5,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,1583b9e2bea6ae440eae26743fa6f13638b6d9b4a38cc569eb0b06d5707ebad0,sha256_pickle_protocol_5_fitted_wrapper,5,4.31389578164,4.33870967742,4.33870967742,0.00743494423792,0.00743494423792,0.00172562553926,0.5,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.3064516129,0.434243176179,-0.0657568238213,6,5.41687344913,7,11.8808933002,13.3245614035,19.8,random_forest_leaf_weighted_quantile,DQG,403,0.434243176179,DQG-DQ0,DQ0,DQ0,6,True,-0.00395175137805,2,True,-0.00273863255938,3,False,False,True,True,0.0427068073784,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0322580645161
later,2018-01,2018-01,2018-01-01,random_forest_leaf_weighted_quantile,DQG,Promise + state-OD profiles,0.9,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,1583b9e2bea6ae440eae26743fa6f13638b6d9b4a38cc569eb0b06d5707ebad0,sha256_pickle_protocol_5_fitted_wrapper,17,4.05037220844,4.14094292804,4.14094292804,0.0224113135187,0.0224113135187,0.000551369233597,0.9,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.04813895782,0.789081885856,-0.110918114144,17,18.3424317618,7,11.8808933002,16.1294117647,23,random_forest_leaf_weighted_quantile,DQG,403,0.789081885856,DQG-DQ0,DQ0,DQ0,6,True,0.0115657390639,4,True,-0.00106974430355,3,False,False,True,True,0.0312415009927,False,True,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders,,-0.0928039702233
later,2018-01,2018-01,2018-01-01,random_forest_leaf_weighted_quantile,DQS,Promise + seller profiles,0.5,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,8357df5d8f1d2570423e76ef335e5025491ce645ea403b3f67998442e437e386,sha256_pickle_protocol_5_fitted_wrapper,5,4.31389578164,4.33870967742,4.33870967742,0.0208750357449,0.0208750357449,0.0152430255968,0.5,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.24813895782,0.4317617866,-0.0682382133995,6,5.54342431762,7,11.8808933002,13.0524017467,19,random_forest_leaf_weighted_quantile,DQS,403,0.4317617866,DQS-DQ0,DQ0,DQ0,6,True,0.0154878362616,6,True,0.0139352724661,6,True,True,False,True,0.0110967628614,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.090570719603
later,2018-01,2018-01,2018-01-01,random_forest_leaf_weighted_quantile,DQS,Promise + seller profiles,0.9,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,8357df5d8f1d2570423e76ef335e5025491ce645ea403b3f67998442e437e386,sha256_pickle_protocol_5_fitted_wrapper,17,4.05037220844,4.14094292804,4.14094292804,0.038650527325,0.038650527325,0.0171537094897,0.9,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,3.98089330025,0.813895781638,-0.0861042183623,17,18.7369727047,7,11.8808933002,17.7066666667,23.8,random_forest_leaf_weighted_quantile,DQS,403,0.813895781638,DQS-DQ0,DQ0,DQ0,6,True,0.0627893466798,6,True,0.0774630498739,6,True,True,False,True,-0.00235824507533,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.160049627792
later,2018-01,2018-01,2018-01-01,xgboost_quantile,DQB,Promise + both profile blocks,0.5,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,83ea90889ffbe98ba0a6b0c59de775a492a3c4b315a00d9f1042ea2382df6b47,sha256_pickle_protocol_5_fitted_wrapper,5,4.31389578164,4.31145781145,4.31145781145,-0.000129494632217,-0.000129494632217,0.000435722055948,0.5,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.3120161221,0.397022332506,-0.102977667494,5.03000020981,5.02132767306,7,11.8808933002,12.8392797164,19.9699997902,xgboost_quantile,DQB,403,0.397022332506,DQB-DQ0,DQ0,DQ0,6,True,-0.000152139854368,2,True,-0.000254464465177,1,False,False,True,True,-0.000880974879912,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.000558310643615
later,2018-01,2018-01,2018-01-01,xgboost_quantile,DQB,Promise + both profile blocks,0.9,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,113bae262b787fa72764a1a07b8849a0942304c91bc17ee60dfa77d1822242fb,sha256_pickle_protocol_5_fitted_wrapper,17,4.05037220844,3.99849137952,3.99849137952,-0.0134393822764,-0.0134393822764,-0.000458334485945,0.9,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.0522286337,0.806451612903,-0.0935483870968,17.1143398285,17.1194687694,7,11.8808933002,18.2299172817,16.236371994,xgboost_quantile,DQB,403,0.806451612903,DQB-DQ0,DQ0,DQ0,6,True,-0.00411813543947,2,True,-0.00385617313606,2,False,False,True,True,0.00161987041037,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0537372541783
later,2018-01,2018-01,2018-01-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.5,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,aab35819807e78e72bdd80568e4cd72ed9baadbc3784d373f720a9761c591981,sha256_pickle_protocol_5_fitted_wrapper,5,4.31389578164,4.31145781145,4.31145781145,7.33786678441e-05,7.33786678441e-05,0.000638480703482,0.5,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.31114144242,0.397022332506,-0.102977667494,5.03000020981,5.03305212026,7,11.8808933002,12.828106992,19.9400000572,xgboost_quantile,DQG,403,0.397022332506,DQG-DQ0,DQ0,DQ0,6,True,1.90782815425e-05,3,True,7.00762099052e-05,3,False,False,True,True,-0.000218394439115,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.000316369030671
later,2018-01,2018-01,2018-01-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.9,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,656dc7795137addc1ee59628935e56685e17a493457b663d41044c122f199542,sha256_pickle_protocol_5_fitted_wrapper,17,4.05037220844,3.99849137952,3.99849137952,-0.00750139439457,-0.00750139439457,0.00540359427895,0.9,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.02848564034,0.801488833747,-0.0985111662531,16.9246368408,17.0968821126,7,11.8808933002,17.665942049,16.3882511139,xgboost_quantile,DQG,403,0.801488833747,DQG-DQ0,DQ0,DQ0,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0299942608211
later,2018-01,2018-01,2018-01-01,xgboost_quantile,DQS,Promise + seller profiles,0.5,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,916bb843ae3f3e3d8ee628f362000c3dcf73dc35ddc9c81f653670650bc02488,sha256_pickle_protocol_5_fitted_wrapper,5,4.31389578164,4.31145781145,4.31145781145,-0.000643159440575,-0.000643159440575,-7.76524580792e-05,0.5,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.31423076625,0.374689826303,-0.125310173697,5,5.01086849374,7,11.8808933002,12.3926388782,20.0359999657,xgboost_quantile,DQS,403,0.374689826303,DQS-DQ0,DQ0,DQ0,6,True,7.76680377993e-05,4,True,3.65227418964e-06,3,False,False,True,True,-0.000539956803456,True,False,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders,,0.00277295479408
later,2018-01,2018-01,2018-01-01,xgboost_quantile,DQS,Promise + seller profiles,0.9,full,1575,e6a57d0489d8ee13591169e9f3fa6f0c76d0a20b8826c31bd454f882ce01994b,dcb65436ec5bc3b02dd9dd5ef30f54fb48ec421050f18d579dfe337354a644e5,sha256_pickle_protocol_5_fitted_wrapper,17,4.05037220844,3.99849137952,3.99849137952,-0.0135141589038,-0.0135141589038,-0.000532153306665,0.9,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,4.0525276274,0.801488833747,-0.0985111662531,17.0912475586,17.1940008925,7,11.8808933002,17.7381299734,16.3903064728,xgboost_quantile,DQS,403,0.801488833747,DQS-DQ0,DQ0,DQ0,6,True,-0.00466230145562,0,True,-0.00368460306302,1,False,False,True,True,0.00248138957816,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0540362478782
later,2018-02,2018-02,2018-02-01,linear_quantile,DQB,Promise + both profile blocks,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,c79fc7790630fee80035fdf4913bcebdc56467e45de7f5b580d12221f59e0fba,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.33729835919,4.33729835919,0.0202195065633,0.0202195065633,0.0296807046262,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.24960032655,0.442764578834,-0.0572354211663,7.4309492628,7.12953687479,8,12.5777537797,12.5148339716,20.0328539685,linear_quantile,DQB,926,0.442764578834,DQB-DQ0,DQ0,DQ0,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0876980326406
later,2018-02,2018-02,2018-02-01,linear_quantile,DQB,Promise + both profile blocks,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,3b66afa99a0f9a85a5604decae63eea859790949fd59c2d2679189aa763caffd,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.35518358531,3.35518358531,-0.00337966761715,-0.00337966761715,-0.00337966761715,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.36652299063,0.829373650108,-0.070626349892,20.8652097192,20.7834237042,8,12.5777537797,14.9212357868,19.5436753121,linear_quantile,DQB,926,0.829373650108,DQB-DQ0,DQ0,DQ0,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0113394053129
later,2018-02,2018-02,2018-02-01,linear_quantile,DQG,Promise + state-OD profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,3c4fbae70ffed74102707db8adcdae3072a280fc4527ab6f1a346339ea435ad8,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.33729835919,4.33729835919,0.00908194347493,0.00908194347493,0.0186506908216,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.29790726066,0.434125269978,-0.0658747300216,7.19818895284,6.83482799802,8,12.5777537797,12.6695358021,20.4991509593,linear_quantile,DQG,926,0.434125269978,DQG-DQ0,DQ0,DQ0,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0393910985321
later,2018-02,2018-02,2018-02-01,linear_quantile,DQG,Promise + state-OD profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,e8f7e10d2ab1d9743993d5b5817e2533d212e201ee070da5a3d991f4bad091bc,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.35518358531,3.35518358531,0,0,0,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.35518358531,0.83909287257,-0.0609071274298,21,21,8,12.5777537797,15.6174496644,20,linear_quantile,DQG,926,0.83909287257,DQG-DQ0,DQ0,DQ0,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0
later,2018-02,2018-02,2018-02-01,linear_quantile,DQS,Promise + seller profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,e2a67d2a42776075bf9af30c87ee56a979d74ed46c8f0f1734c58bea196c6c6f,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.33729835919,4.33729835919,0.00326827246744,0.00326827246744,0.012893159218,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.32312288638,0.403887688985,-0.0961123110151,6.38400120103,6.4417054984,8,12.5777537797,12.398916933,20.9113284465,linear_quantile,DQS,926,0.403887688985,DQS-DQ0,DQ0,DQ0,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0141754728104
later,2018-02,2018-02,2018-02-01,linear_quantile,DQS,Promise + seller profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,b63245a275e5fd268cdc61eec46d58867c96b6a40253194b0476f91906fc248a,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.35518358531,3.35518358531,-0.00186763298573,-0.00186763298573,-0.00186763298573,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.36144983685,0.830453563715,-0.0695464362851,20.986347732,20.9135825748,8,12.5777537797,14.9095847293,19.6703209165,linear_quantile,DQS,926,0.830453563715,DQS-DQ0,DQ0,DQ0,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.00626625153713
later,2018-02,2018-02,2018-02-01,lognormal_ridge,DQB,Promise + both profile blocks,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,dc2efbeb1c16db9b69cf3992b6eac5304b204af1299466c52366a66eb2c428aa,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.4102412613,4.4102412613,0.0195446160161,0.0195446160161,0.0126826593763,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.32404478931,0.396328293737,-0.103671706263,6.35529400377,6.27563380837,8,12.5777537797,12.3827317024,20.9674715247,lognormal_ridge,DQB,926,0.396328293737,DQB-DQ0,DQ0,DQ0,6,True,-0.00310524681375,3,True,-0.00832253844491,2,False,False,True,True,0.0023020120183,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0861964719902
later,2018-02,2018-02,2018-02-01,lognormal_ridge,DQB,Promise + both profile blocks,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,dc2efbeb1c16db9b69cf3992b6eac5304b204af1299466c52366a66eb2c428aa,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.2834678184,3.2834678184,0.0458293574347,0.0458293574347,0.0662243902718,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.13298859813,0.86717062635,-0.0328293736501,23.8046333467,23.5062550588,8,12.5777537797,15.3590912473,22.8563320474,lognormal_ridge,DQB,926,0.86717062635,DQB-DQ0,DQ0,DQ0,6,True,-0.00285088634486,3,True,-0.00534709363048,2,False,False,True,True,-0.00236936296064,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.150479220275
later,2018-02,2018-02,2018-02-01,lognormal_ridge,DQG,Promise + state-OD profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,abe291f81b4d04dd4417a34fd1c4020fa4e26904019f18bc9c89cd2a73c72aee,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.4102412613,4.4102412613,0.0143201258361,0.0143201258361,0.00742160432487,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.34708605147,0.388768898488,-0.111231101512,6.49061152143,6.26103161806,8,12.5777537797,12.2792297606,21.1863983754,lognormal_ridge,DQG,926,0.388768898488,DQG-DQ0,DQ0,DQ0,6,True,-0.00515987974753,1,True,-0.0057986325913,1,False,False,True,True,0.0149488800272,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0631552098294
later,2018-02,2018-02,2018-02-01,lognormal_ridge,DQG,Promise + state-OD profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,abe291f81b4d04dd4417a34fd1c4020fa4e26904019f18bc9c89cd2a73c72aee,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.2834678184,3.2834678184,0.042329289805,0.042329289805,0.0627991352501,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.14448095755,0.862850971922,-0.0371490280778,24.3862235524,23.5236566235,8,12.5777537797,14.9464469556,22.6156371969,lognormal_ridge,DQG,926,0.862850971922,DQG-DQ0,DQ0,DQ0,6,True,0.00197958322708,4,True,0.00419513964845,4,True,True,False,True,-0.00112866817156,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.138986860851
later,2018-02,2018-02,2018-02-01,lognormal_ridge,DQS,Promise + seller profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,5e2fbd3a0ade6b26adfbcca0c14b902db363991a24dc4353af0ba0ee137b7921,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.4102412613,4.4102412613,0.00386682892135,0.00386682892135,-0.00310485254325,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.39318761284,0.370410367171,-0.129589632829,5.75153103305,5.82629953909,8,12.5777537797,12.3396484441,21.5854436575,lognormal_ridge,DQS,926,0.370410367171,DQS-DQ0,DQ0,DQ0,6,True,0.00136094074254,3,True,-0.00363194268387,2,False,False,True,True,0.00242248692394,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0170536484593
later,2018-02,2018-02,2018-02-01,lognormal_ridge,DQS,Promise + seller profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,5e2fbd3a0ade6b26adfbcca0c14b902db363991a24dc4353af0ba0ee137b7921,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.2834678184,3.2834678184,0.00502112085247,0.00502112085247,0.0262884141512,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.26698112967,0.847732181425,-0.0522678185745,21.6905408367,21.9725125976,8,12.5777537797,15.2856018407,21.2176497321,lognormal_ridge,DQS,926,0.847732181425,DQS-DQ0,DQ0,DQ0,6,True,-0.00290758792723,2,True,-0.00390278023085,2,False,False,True,True,0.00312589450675,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0164866887314
