period,cohort,cohort_month,origin,family,model_id,model_name,quantile,representation,n_train_breaches,train_order_id_sha256,fitted_model_sha256,model_hash_type,unconditional_training_quantile,unconditional_reference_loss,baseline_pinball_loss,dq0_reference_loss,skill,skill_vs_dq0,skill_vs_unconditional,nominal_coverage,order_id_sha256,n_orders,pinball_loss,empirical_coverage,coverage_error,median_prediction,mean_prediction,median_actual,mean_actual,mean_exceedance,p90_absolute_error,model_family,specification,n_obs,coverage,comparison,reference_model,reference_specification,later_month_count,primary_evidence_available,median_skill,favourable_month_count,high_support_guard_available,high_support_median_skill,high_support_favourable_month_count,support_ge20_gain_present,high_support_guard,gain_only_low_support,coverage_guard_available,median_absolute_coverage_error_deterioration,coverage_not_materially_worse,coverage_materially_worse,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason,constituent_fitted_model_count
later,2018-04,2018-04,2018-04-01,linear_quantile,DQ0,Direct promise severity baseline,0.5,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,688ebdc6839321baa0ca9036ed619362048c5a1194f002da59ae216e9ceda47f,sha256_pickle_protocol_5_fitted_wrapper,6,3.57679738562,3.52748657698,3.52748657698,0,0,0.0137863019127,0.5,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,3.52748657698,0.460784313725,-0.0392156862745,6.18068474207,6.21580050757,7,10.3954248366,10.4175358479,16.0473564628,linear_quantile,DQ0,306,0.460784313725,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-04,2018-04,2018-04-01,linear_quantile,DQ0,Direct promise severity baseline,0.9,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,acdc5cfd2f30f5086f637f58cfb96b0adc0476ca0f357ac38f95b46f907cca3f,sha256_pickle_protocol_5_fitted_wrapper,20,2.82973856209,2.79578259528,2.79578259528,0,0,0.0119996833854,0.9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,2.79578259528,0.885620915033,-0.0143790849673,19.8234203273,19.8927007674,7,10.3954248366,16.1397951621,18.5450597659,linear_quantile,DQ0,306,0.885620915033,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-04,2018-04,2018-04-01,linear_quantile,DQB,Promise + both profile blocks,0.5,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,bf3fbb79ef1136f8e0355095697a68493c1df441c1b5fd4bf2fd61089d8608ca,sha256_pickle_protocol_5_fitted_wrapper,6,3.57679738562,3.52748657698,3.52748657698,-0.0025192642718,-0.0025192642718,0.0113017689787,0.5,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,3.53637324788,0.434640522876,-0.0653594771242,5.94312701111,5.92373955248,7,10.3954248366,10.2098153892,16.2371805174,linear_quantile,DQB,306,0.434640522876,DQB-DQ0,DQ0,DQ0,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-04,2018-04,2018-04-01,linear_quantile,DQB,Promise + both profile blocks,0.9,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,1b2bb9d4b79cd65a19cf5421df11ceed2e6897b4135bff693311b80417d588fc,sha256_pickle_protocol_5_fitted_wrapper,20,2.82973856209,2.79578259528,2.79578259528,-0.00688425677392,-0.00688425677392,0.00519803551308,0.9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,2.81502948055,0.882352941176,-0.0176470588235,18.6949412398,18.8362682839,7,10.3954248366,16.7530336545,17.8015538502,linear_quantile,DQB,306,0.882352941176,DQB-DQ0,DQ0,DQ0,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-04,2018-04,2018-04-01,linear_quantile,DQG,Promise + state-OD profiles,0.5,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,74b7aa09f55067ff16e5a264f3f2934ebf745f4b8b5a952b39089caa2b62b375,sha256_pickle_protocol_5_fitted_wrapper,6,3.57679738562,3.52748657698,3.52748657698,-0.010258665223,-0.010258665223,0.00366906574569,0.5,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,3.56367388085,0.43137254902,-0.0686274509804,5.80705934339,5.80711274674,7,10.3954248366,10.301700904,16.3338563745,linear_quantile,DQG,306,0.43137254902,DQG-DQ0,DQ0,DQ0,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-04,2018-04,2018-04-01,linear_quantile,DQG,Promise + state-OD profiles,0.9,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,1eb09e38ee31cdc69df412f272cd2d5ed6135c1be0fcf0f6ad399f5d31f8ff72,sha256_pickle_protocol_5_fitted_wrapper,20,2.82973856209,2.79578259528,2.79578259528,-0.00527164602908,-0.00527164602908,0.00679129543955,0.9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,2.8105209715,0.87908496732,-0.0209150326797,18.62217216,18.876813579,7,10.3954248366,16.2294303178,17.8153658084,linear_quantile,DQG,306,0.87908496732,DQG-DQ0,DQ0,DQ0,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-04,2018-04,2018-04-01,linear_quantile,DQS,Promise + seller profiles,0.5,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,3e512af4132763872cc59c82d6fd22db8a0c8ca42f227848b6ac0c6c5925b02d,sha256_pickle_protocol_5_fitted_wrapper,6,3.57679738562,3.52748657698,3.52748657698,0.00837819287908,0.00837819287908,0.0220489904953,0.5,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,3.49793261406,0.460784313725,-0.0392156862745,6.30093124666,6.26683964624,7,10.3954248366,10.315399479,15.7855733913,linear_quantile,DQS,306,0.460784313725,DQS-DQ0,DQ0,DQ0,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-04,2018-04,2018-04-01,linear_quantile,DQS,Promise + seller profiles,0.9,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,f0207870696c506cbbf7835e402f4099f544761887e9a007e9e186dca33841f0,sha256_pickle_protocol_5_fitted_wrapper,20,2.82973856209,2.79578259528,2.79578259528,-0.000973328983396,-0.000973328983396,0.0110380340416,0.9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,2.79850381151,0.885620915033,-0.0143790849673,19.9353240515,19.8743225045,7,10.3954248366,16.1796542196,18.7529384034,linear_quantile,DQS,306,0.885620915033,DQS-DQ0,DQ0,DQ0,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-04,2018-04,2018-04-01,xgboost_quantile,DQ0,Direct promise severity baseline,0.5,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,973fefef613e368fb2cd882a49cd4fc6534b584a24ccd1f21c6543236f61d970,sha256_pickle_protocol_5_fitted_wrapper,6,3.57679738562,3.57613561356,3.57613561356,0,0,0.000185018045383,0.5,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,3.57613561356,0.460784313725,-0.0392156862745,6,6.00220589233,7,10.3954248366,10.7058181589,16,xgboost_quantile,DQ0,306,0.460784313725,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-04,2018-04,2018-04-01,xgboost_quantile,DQ0,Direct promise severity baseline,0.9,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,6b97b113bdb97c9ee564d150fcb2f1c0ca4475df732d6b887dc4a6327317ae7d,sha256_pickle_protocol_5_fitted_wrapper,20,2.82973856209,2.82454854741,2.82454854741,0,0,0.00183409688544,0.9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,2.82454854741,0.882352941176,-0.0176470588235,20.0006885529,19.9377877666,7,10.3954248366,15.8976541625,18.665851593,xgboost_quantile,DQ0,306,0.882352941176,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-04,2018-04,2018-04-01,xgboost_quantile,DQB,Promise + both profile blocks,0.5,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,e30597919f30026062a311dba5297cf98e4b7f40530fdbca6c56672e009646cb,sha256_pickle_protocol_5_fitted_wrapper,6,3.57679738562,3.57613561356,3.57613561356,6.85365109421e-06,6.85365109421e-06,0.000191870428428,0.5,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,3.57611110397,0.464052287582,-0.0359477124183,6.03000020981,6.01549028104,7,10.3954248366,10.758658444,16,xgboost_quantile,DQB,306,0.464052287582,DQB-DQ0,DQ0,DQ0,6,True,-0.000152139854368,2,True,-0.000254464465177,1,False,False,True,True,-0.000880974879912,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-04,2018-04,2018-04-01,xgboost_quantile,DQB,Promise + both profile blocks,0.9,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,a5cbd19f8462073982cfab507e28275d889e809114536f078cd885a7bbe95e16,sha256_pickle_protocol_5_fitted_wrapper,20,2.82973856209,2.82454854741,2.82454854741,-0.00396523646847,-0.00396523646847,-0.00212386695517,0.9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,2.83574855032,0.882352941176,-0.0176470588235,19.4779243469,19.6417456484,7,10.3954248366,16.2444899877,18.3954935074,xgboost_quantile,DQB,306,0.882352941176,DQB-DQ0,DQ0,DQ0,6,True,-0.00411813543947,2,True,-0.00385617313606,2,False,False,True,True,0.00161987041037,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-04,2018-04,2018-04-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.5,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,dada9c224cdb36d90bc516491e73b2e3e278851c0529ee90cbb79ade142401a5,sha256_pickle_protocol_5_fitted_wrapper,6,3.57679738562,3.57613561356,3.57613561356,0.000267294571409,0.000267294571409,0.000452263162473,0.5,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,3.57517973192,0.470588235294,-0.0294117647059,6,6.00470594799,7,10.3954248366,10.8999073329,16,xgboost_quantile,DQG,306,0.470588235294,DQG-DQ0,DQ0,DQ0,6,True,1.90782815425e-05,3,True,7.00762099052e-05,3,False,False,True,True,-0.000218394439115,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-04,2018-04,2018-04-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.9,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,798c85fa3c1f40f6afeb3ec3147d41692494ec73dd2afc861014d79f5b15e310,sha256_pickle_protocol_5_fitted_wrapper,20,2.82973856209,2.82454854741,2.82454854741,-0.00120466999197,-0.00120466999197,0.000631636374954,0.9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,2.82795119628,0.882352941176,-0.0176470588235,19.6969184875,19.7297912236,7,10.3954248366,16.1033737395,18.6969184875,xgboost_quantile,DQG,306,0.882352941176,DQG-DQ0,DQ0,DQ0,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-04,2018-04,2018-04-01,xgboost_quantile,DQS,Promise + seller profiles,0.5,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,d681bcead0b9be851d44ed7d8858e1cc4bc74542829d95527c36fee72eff7a8b,sha256_pickle_protocol_5_fitted_wrapper,6,3.57679738562,3.57613561356,3.57613561356,0.000315271218436,0.000315271218436,0.000500230932955,0.5,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,3.57500816093,0.467320261438,-0.0326797385621,6,5.99936279752,7,10.3954248366,10.8377299952,16,xgboost_quantile,DQS,306,0.467320261438,DQS-DQ0,DQ0,DQ0,6,True,7.76680377993e-05,4,True,3.65227418964e-06,3,False,False,True,True,-0.000539956803456,True,False,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders,
later,2018-04,2018-04,2018-04-01,xgboost_quantile,DQS,Promise + seller profiles,0.9,full,3417,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,cabc57878a3bfccb825ba9c5d162484bc5738f91997da20fb3a8d0c6551b747d,sha256_pickle_protocol_5_fitted_wrapper,20,2.82973856209,2.82454854741,2.82454854741,-0.000175950111697,-0.000175950111697,0.0016584694833,0.9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,306,2.82504552704,0.882352941176,-0.0176470588235,19.9414749146,19.9670246473,7,10.3954248366,15.8770271407,18.8104887009,xgboost_quantile,DQS,306,0.882352941176,DQS-DQ0,DQ0,DQ0,6,True,-0.00466230145562,0,True,-0.00368460306302,1,False,False,True,True,0.00248138957816,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,linear_quantile,DQ0,Direct promise severity baseline,0.5,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,3af71ce60fa8211c3d1a5773b7357440ecc3259e71cfd95988432d45514ad7dd,sha256_pickle_protocol_5_fitted_wrapper,7,2.29571106095,2.21256456732,2.21256456732,0,0,0.0362181874918,0.5,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.21256456732,0.573363431151,0.0733634311512,6.29437398943,6.33858634318,5,7.10383747178,6.08290596988,6.98047410874,linear_quantile,DQ0,443,0.573363431151,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-05,2018-05,2018-05-01,linear_quantile,DQ0,Direct promise severity baseline,0.9,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,55c7b05e6ce726120f07f0e9ac5f1bbf16799d2002376ae755fd8ee484a20ab6,sha256_pickle_protocol_5_fitted_wrapper,21,2.05553047404,2.03731775724,2.03731775724,0,0,0.00886034871914,0.9,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.03731775724,0.972911963883,0.0729119638826,20.8885003397,20.9331609848,5,7.10383747178,24.1577279023,19.7948874371,linear_quantile,DQ0,443,0.972911963883,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-05,2018-05,2018-05-01,linear_quantile,DQB,Promise + both profile blocks,0.5,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,6225337392d548b2795e18dfc32466a6dbdb45a43c7d69bbda9aa07be871590a,sha256_pickle_protocol_5_fitted_wrapper,7,2.29571106095,2.21256456732,2.21256456732,-0.0370518262356,-0.0370518262356,0.000508311245806,0.5,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.2945441252,0.604966139955,0.104966139955,6.92562387118,6.77313403977,5,7.10383747178,6.22705061516,7.42555608583,linear_quantile,DQB,443,0.604966139955,DQB-DQ0,DQ0,DQ0,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,linear_quantile,DQB,Promise + both profile blocks,0.9,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,ddd7ed8882ad752f3535101c887964b8077f5e4ddb418434b5067b749a83ad75,sha256_pickle_protocol_5_fitted_wrapper,21,2.05553047404,2.03731775724,2.03731775724,-0.00975026423864,-0.00975026423864,-0.000803524778246,0.9,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.05718214371,0.972911963883,0.0729119638826,21.0505150674,21.1113142104,5,7.10383747178,24.2333725119,20.0467640682,linear_quantile,DQB,443,0.972911963883,DQB-DQ0,DQ0,DQ0,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,linear_quantile,DQG,Promise + state-OD profiles,0.5,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,b132c7212aa203b0126f6142eabddbec69a7a0c8fe4d72c73215c9cc9c71ee7d,sha256_pickle_protocol_5_fitted_wrapper,7,2.29571106095,2.21256456732,2.21256456732,-0.023336608912,-0.023336608912,0.0137267882568,0.5,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.26419832132,0.627539503386,0.127539503386,7.02863324673,6.70847361146,5,7.10383747178,6.60977546306,6.93208764613,linear_quantile,DQG,443,0.627539503386,DQG-DQ0,DQ0,DQ0,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,linear_quantile,DQG,Promise + state-OD profiles,0.9,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,df55acffb0ed8e0e2e427bf7765a68836e5b9a47969f6068f9a01820795b6dd2,sha256_pickle_protocol_5_fitted_wrapper,21,2.05553047404,2.03731775724,2.03731775724,-0.00501825161635,-0.00501825161635,0.00388656056207,0.9,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.04754153037,0.975169300226,0.0751693002257,21.1491638377,21.0351440514,5,7.10383747178,26.3549105888,20.0089816551,linear_quantile,DQG,443,0.975169300226,DQG-DQ0,DQ0,DQ0,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,linear_quantile,DQS,Promise + seller profiles,0.5,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,d15ce67cfbb2fb1a22c0eafc4746ad4fe30e13e181e410931ceab8509e5e7794,sha256_pickle_protocol_5_fitted_wrapper,7,2.29571106095,2.21256456732,2.21256456732,-0.0125071432755,-0.0125071432755,0.0241640302765,0.5,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.24023742937,0.562076749436,0.0620767494357,6.34197376527,6.45306905964,5,7.10383747178,5.85861022938,7.1913537053,linear_quantile,DQS,443,0.562076749436,DQS-DQ0,DQ0,DQ0,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,linear_quantile,DQS,Promise + seller profiles,0.9,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,3b19bedac06d414a056663e7f8bda6a7b13fb6e46c156763a50974cb73d75d9c,sha256_pickle_protocol_5_fitted_wrapper,21,2.05553047404,2.03731775724,2.03731775724,-0.00494981138554,-0.00494981138554,0.00395439438857,0.9,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.04740209587,0.972911963883,0.0729119638826,20.9007615679,21.0108001511,5,7.10383747178,24.243390148,19.8798799471,linear_quantile,DQS,443,0.972911963883,DQS-DQ0,DQ0,DQ0,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,xgboost_quantile,DQ0,Direct promise severity baseline,0.5,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,9e60c2859707ff3ae9361e06094706fda2e31f3692eb7dbf4dfcbd7628aba899,sha256_pickle_protocol_5_fitted_wrapper,7,2.29571106095,2.29185101464,2.29185101464,0,0,0.00168141643558,0.5,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.29185101464,0.634311512415,0.134311512415,7,6.98185100297,5,7.10383747178,6.43401236004,6.03000020981,xgboost_quantile,DQ0,443,0.634311512415,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-05,2018-05,2018-05-01,xgboost_quantile,DQ0,Direct promise severity baseline,0.9,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,2d2cb7eec2a11a9924b10acdffe9d5d084f63c8d7c257a048d2400385850f30f,sha256_pickle_protocol_5_fitted_wrapper,21,2.05553047404,2.04495136915,2.04495136915,0,0,0.00514665436488,0.9,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.04495136915,0.975169300226,0.0751693002257,21.0530128479,20.9255902181,5,7.10383747178,26.6918008978,20.0231189728,xgboost_quantile,DQ0,443,0.975169300226,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-05,2018-05,2018-05-01,xgboost_quantile,DQB,Promise + both profile blocks,0.5,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,9b7259621b7c70d11817ded82e7aa3501249a92ddb39f0f0e28874d25948013e,sha256_pickle_protocol_5_fitted_wrapper,7,2.29571106095,2.29185101464,2.29185101464,-0.00190585841492,-0.00190585841492,-0.00022123743768,0.5,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.29621895818,0.627539503386,0.127539503386,7,6.99478549828,5,7.10383747178,6.31139400367,6.05399999619,xgboost_quantile,DQB,443,0.627539503386,DQB-DQ0,DQ0,DQ0,6,True,-0.000152139854368,2,True,-0.000254464465177,1,False,False,True,True,-0.000880974879912,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,xgboost_quantile,DQB,Promise + both profile blocks,0.9,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,d19fb9fe80a536e04336ba4bf316baccad8936ffbfd9c0168ec954846ba52b69,sha256_pickle_protocol_5_fitted_wrapper,21,2.05553047404,2.04495136915,2.04495136915,-0.00427103441048,-0.00427103441048,0.000897601492295,0.9,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.05368542682,0.97065462754,0.0706546275395,20.9402427673,20.9338536704,5,7.10383747178,22.8548404987,19.886510849,xgboost_quantile,DQB,443,0.97065462754,DQB-DQ0,DQ0,DQ0,6,True,-0.00411813543947,2,True,-0.00385617313606,2,False,False,True,True,0.00161987041037,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.5,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,5a9f3cded6084159c5911eff7747e8a20ddb90c3c58b0cabf716aebf9740f342,sha256_pickle_protocol_5_fitted_wrapper,7,2.29571106095,2.29185101464,2.29185101464,-0.000384128450031,-0.000384128450031,0.00129793386544,0.5,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.29273137982,0.625282167043,0.125282167043,7,6.98523701179,5,7.10383747178,6.27680724787,6.05999994278,xgboost_quantile,DQG,443,0.625282167043,DQG-DQ0,DQ0,DQ0,6,True,1.90782815425e-05,3,True,7.00762099052e-05,3,False,False,True,True,-0.000218394439115,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.9,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,009b37f0e974fd6dffc2d34c68ffeafa9283ef1268dfbc560b4507479b04b472,sha256_pickle_protocol_5_fitted_wrapper,21,2.05553047404,2.04495136915,2.04495136915,-0.00283118949356,-0.00283118949356,0.00233003602509,0.9,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.05074101399,0.972911963883,0.0729119638826,20.8249092102,20.9585949487,5,7.10383747178,24.5593760808,19.644908905,xgboost_quantile,DQG,443,0.972911963883,DQG-DQ0,DQ0,DQ0,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-05,2018-05,2018-05-01,xgboost_quantile,DQS,Promise + seller profiles,0.5,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,20f60e997fdfbbad79f29fa6951b6466cc70656a99daca011425c279e53148fa,sha256_pickle_protocol_5_fitted_wrapper,7,2.29571106095,2.29185101464,2.29185101464,2.95500583611e-05,2.95500583611e-05,0.00171091680799,0.5,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.29178329031,0.625282167043,0.125282167043,7,6.97738144252,5,7.10383747178,6.28475908486,6.03000020981,xgboost_quantile,DQS,443,0.625282167043,DQS-DQ0,DQ0,DQ0,6,True,7.76680377993e-05,4,True,3.65227418964e-06,3,False,False,True,True,-0.000539956803456,True,False,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders,
