period,cohort,cohort_month,origin,family,model_id,model_name,representation,probability_type,probability_variant,calibration_method,n_train,train_order_id_sha256,fitted_model_sha256,model_hash_type,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,model_family,specification,n_obs,brier_score,top10_lift,comparison,reference_model,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_delta_log_loss,median_delta_brier,both_improved_month_count,high_support_guard_available,high_support_median_delta_log_loss,high_support_median_delta_brier,high_support_material_reversal,high_support_no_material_reversal,calibration_guard_available,median_delta_wace,median_delta_absolute_calibration_slope_error,calibration_not_systematically_worse,calibration_systematically_worse,score_guard_available,score_only_median_delta_log_loss,full_beats_metadata_log_loss,full_no_metadata_brier_worsening,score_contributes,benefit_not_metadata_only,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason,delta_log_loss,delta_brier,delta_brier_score,delta_average_precision,delta_roc_auc,delta_top_10pct_lift,delta_top10_lift,delta_calibration_intercept,delta_calibration_slope,delta_log_loss_lower,delta_log_loss_upper,delta_brier_lower,delta_brier_upper,constituent_fitted_model_count
later,2018-03,2018-03,2018-03-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,00ecd74f4678f94279a4064ce5804b89ed5efb257549258f93e6483fab5f789c,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.493713225822,0.154001007496,0.362117653461,0.712333607558,2.56906472042,2.36209674647,0.236445783133,1.44061490281,1.24274486627,0.0994453559667,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPB,7003,0.154001007496,2.36209674647,DPB-DP0,DP0,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.109133636956,-0.0185032282085,-0.0185032282085,0.202504058414,0.258101613502,2.04614750013,2.04614750013,8.95605543348,3.33952088095,-0.155852589598,-0.0675779664499,-0.0264205245566,-0.0114665541216,
later,2018-03,2018-03,2018-03-01,logistic_l2,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,4e87445cc12e7fa0e2fe82c7cfb155af1f47389e6d118c53e297abc401347be5,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.505028071159,0.157001531732,0.375259682741,0.7163465315,2.82446881543,2.4222775553,0.242469879518,2.17314759364,1.50696756407,0.107736286282,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPG,7003,0.157001531732,2.4222775553,DPG-DP0,DP0,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months,-0.0978187916187,-0.0155027039732,-0.0155027039732,0.215646087694,0.262114537445,2.10632830896,2.10632830896,9.6885881243,3.60374357875,-0.138721538334,-0.0606533727232,-0.0218464885855,-0.00967705553426,
later,2018-03,2018-03,2018-03-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,4e87445cc12e7fa0e2fe82c7cfb155af1f47389e6d118c53e297abc401347be5,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.505028071159,0.157001531732,0.375259682741,0.7163465315,2.82446881543,2.4222775553,0.242469879518,2.17314759364,1.50696756407,0.107736286282,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPG,7003,0.157001531732,2.4222775553,DPG-DP0,DP0,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months,-0.0978187916187,-0.0155027039732,-0.0155027039732,0.215646087694,0.262114537445,2.10632830896,2.10632830896,9.6885881243,3.60374357875,-0.138721538334,-0.0606533727232,-0.0218464885855,-0.00967705553426,
later,2018-03,2018-03,2018-03-01,logistic_l2,DPS,Promise + seller profiles,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,996acd971bf78b1f76d43b63482c3a11619744aea3fcb1f886fdbd1a83a7a927,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.594881367986,0.17127988616,0.198476323106,0.513227933761,1.29204424536,1.0982997611,0.109939759036,-0.791714249313,0.23297664555,0.13283169181,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPS,7003,0.17127988616,1.0982997611,DPS-DP0,DP0,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.00796549479204,-0.00122434954503,-0.00122434954503,0.038862728059,0.058995939706,0.782350514755,0.782350514755,6.72372628135,2.32975266023,-0.0131164856415,-0.00280385246763,-0.00192309050785,-0.00057617145573,
later,2018-03,2018-03,2018-03-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,996acd971bf78b1f76d43b63482c3a11619744aea3fcb1f886fdbd1a83a7a927,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.594881367986,0.17127988616,0.198476323106,0.513227933761,1.29204424536,1.0982997611,0.109939759036,-0.791714249313,0.23297664555,0.13283169181,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPS,7003,0.17127988616,1.0982997611,DPS-DP0,DP0,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.00796549479204,-0.00122434954503,-0.00122434954503,0.038862728059,0.058995939706,0.782350514755,0.782350514755,6.72372628135,2.32975266023,-0.0131164856415,-0.00280385246763,-0.00192309050785,-0.00057617145573,
later,2018-03,2018-03,2018-03-01,xgboost,DP0,Direct promise baseline,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,79c5a2f1cade524e958f369549b205b1a45b0631b789d48296a39bef69e8d9a2,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.603095810265,0.172531908929,0.231780781518,0.604352210605,1.39721063742,1.22618397986,0.122740963855,26.1558272825,9.51371214013,0.137636860679,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DP0,7003,0.172531908929,1.22618397986,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-03,2018-03,2018-03-01,xgboost,DP0,Direct promise baseline,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,79c5a2f1cade524e958f369549b205b1a45b0631b789d48296a39bef69e8d9a2,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.603095810265,0.172531908929,0.231780781518,0.604352210605,1.39721063742,1.22618397986,0.122740963855,26.1558272825,9.51371214013,0.137636860679,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DP0,7003,0.172531908929,1.22618397986,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-03,2018-03,2018-03-01,xgboost,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,c50de25c29db4a2b16e16537f934d9bdfcaace91a1f8f4d55886e11093615b76,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.597537168703,0.171966246803,0.302727681785,0.696212913327,1.68266227302,1.71515305158,0.171686746988,44.843016524,16.07175373,0.136975588936,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DPB,7003,0.171966246803,1.71515305158,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00555864156153,-0.000565662126017,-0.000565662126017,0.0709469002669,0.0918607027228,0.488969071722,0.488969071722,18.6871892415,6.55804158988,-0.0073739453589,-0.00362245917468,-0.000750807828449,-0.000368187826958,
later,2018-03,2018-03,2018-03-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,c50de25c29db4a2b16e16537f934d9bdfcaace91a1f8f4d55886e11093615b76,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.597537168703,0.171966246803,0.302727681785,0.696212913327,1.68266227302,1.71515305158,0.171686746988,44.843016524,16.07175373,0.136975588936,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DPB,7003,0.171966246803,1.71515305158,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00555864156153,-0.000565662126017,-0.000565662126017,0.0709469002669,0.0918607027228,0.488969071722,0.488969071722,18.6871892415,6.55804158988,-0.0073739453589,-0.00362245917468,-0.000750807828449,-0.000368187826958,
later,2018-03,2018-03,2018-03-01,xgboost,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,97c147f3d44dcd90ddfb296894c87bcc28cf63ee52aa9cd45f2e31db14ab8363,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.598422839017,0.172053113302,0.298666608285,0.679592311979,1.65261473243,1.66249484385,0.166415662651,36.1028548643,13.0055792711,0.13737400315,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DPG,7003,0.172053113302,1.66249484385,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.0046729712475,-0.000478795626833,-0.000478795626833,0.0668858267675,0.0752401013747,0.436310863998,0.436310863998,9.9470275818,3.49186713096,-0.00636066971448,-0.00322797816565,-0.000654360267989,-0.000328686301541,
later,2018-03,2018-03,2018-03-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,97c147f3d44dcd90ddfb296894c87bcc28cf63ee52aa9cd45f2e31db14ab8363,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.598422839017,0.172053113302,0.298666608285,0.679592311979,1.65261473243,1.66249484385,0.166415662651,36.1028548643,13.0055792711,0.13737400315,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DPG,7003,0.172053113302,1.66249484385,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.0046729712475,-0.000478795626833,-0.000478795626833,0.0668858267675,0.0752401013747,0.436310863998,0.436310863998,9.9470275818,3.49186713096,-0.00636066971448,-0.00322797816565,-0.000654360267989,-0.000328686301541,
later,2018-03,2018-03,2018-03-01,xgboost,DPS,Promise + seller profiles,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,4206c1b12dc74db1d5faa9cac22e1cf55e9cec0d5efc430aa73b6cf09425f63b,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.602099737553,0.172420781345,0.219553811812,0.557579149196,1.27702047506,1.12839016551,0.112951807229,10.9456532061,4.28128233598,0.137343815021,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DPS,7003,0.172420781345,1.12839016551,DPS-DP0,DP0,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000996072712191,-0.000111127583614,-0.000111127583614,-0.0122269697056,-0.0467730614086,-0.0977938143444,-0.0977938143444,-15.2101740764,-5.23242980415,-0.00203647606086,-0.000173571899859,-0.000223075751892,-2.30865010545e-05,
later,2018-03,2018-03,2018-03-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,4206c1b12dc74db1d5faa9cac22e1cf55e9cec0d5efc430aa73b6cf09425f63b,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.602099737553,0.172420781345,0.219553811812,0.557579149196,1.27702047506,1.12839016551,0.112951807229,10.9456532061,4.28128233598,0.137343815021,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DPS,7003,0.172420781345,1.12839016551,DPS-DP0,DP0,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000996072712191,-0.000111127583614,-0.000111127583614,-0.0122269697056,-0.0467730614086,-0.0977938143444,-0.0977938143444,-15.2101740764,-5.23242980415,-0.00203647606086,-0.000173571899859,-0.000223075751892,-2.30865010545e-05,
later,2018-04,2018-04,2018-04-01,logistic_l2,DP0,Direct promise baseline,full,calibrated,calibrated,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,87b4e3df32ffb2f5601da25042d8af73bbad540886603bf8e0299c2d691f7a06,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.186449744604,0.0432952372444,0.0401050362983,0.465243044229,0.653402537486,0.588062283737,0.0588235294118,-13.5200726514,-3.8483877536,0.017358689113,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,logistic_l2,DP0,6798,0.0432952372444,0.588062283737,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-04,2018-04,2018-04-01,logistic_l2,DP0,Direct promise baseline,full,raw,raw,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,87b4e3df32ffb2f5601da25042d8af73bbad540886603bf8e0299c2d691f7a06,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.186449744604,0.0432952372444,0.0401050362983,0.465243044229,0.653402537486,0.588062283737,0.0588235294118,-13.5200726514,-3.8483877536,0.017358689113,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,logistic_l2,DP0,6798,0.0432952372444,0.588062283737,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-04,2018-04,2018-04-01,logistic_l2,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.181715131767,0.0431854972473,0.146774692883,0.763400605673,4.83517877739,3.52837370242,0.352941176471,0.0595849103878,1.43432363434,0.0470679722356,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,logistic_l2,DPB,6798,0.0431854972473,3.52837370242,DPB-DP0,DP0,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.00473461283712,-0.000109739997025,-0.000109739997025,0.106669656585,0.298157561443,2.94031141869,2.94031141869,13.5796575618,5.28271138793,-0.0217918974614,0.00765071952389,-0.00384318068188,0.00250363678772,
later,2018-04,2018-04,2018-04-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.181715131767,0.0431854972473,0.146774692883,0.763400605673,4.83517877739,3.52837370242,0.352941176471,0.0595849103878,1.43432363434,0.0470679722356,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,logistic_l2,DPB,6798,0.0431854972473,3.52837370242,DPB-DP0,DP0,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.00473461283712,-0.000109739997025,-0.000109739997025,0.106669656585,0.298157561443,2.94031141869,2.94031141869,13.5796575618,5.28271138793,-0.0217918974614,0.00765071952389,-0.00384318068188,0.00250363678772,
later,2018-04,2018-04,2018-04-01,logistic_l2,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.184709492915,0.0435842107462,0.136126933977,0.745300903274,3.92041522491,3.39769319493,0.339869281046,0.176945124814,1.48199747204,0.0474331401207,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,logistic_l2,DPG,6798,0.0435842107462,3.39769319493,DPG-DP0,DP0,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months,-0.00174025168947,0.000288973501816,0.000288973501816,0.0960218976784,0.280057859044,2.80963091119,2.80963091119,13.6970177762,5.33038522563,-0.0188188817419,0.00952140615368,-0.00314743715941,0.00258641839445,
later,2018-04,2018-04,2018-04-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.184709492915,0.0435842107462,0.136126933977,0.745300903274,3.92041522491,3.39769319493,0.339869281046,0.176945124814,1.48199747204,0.0474331401207,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,logistic_l2,DPG,6798,0.0435842107462,3.39769319493,DPG-DP0,DP0,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months,-0.00174025168947,0.000288973501816,0.000288973501816,0.0960218976784,0.280057859044,2.80963091119,2.80963091119,13.6970177762,5.33038522563,-0.0188188817419,0.00952140615368,-0.00314743715941,0.00258641839445,
later,2018-04,2018-04,2018-04-01,logistic_l2,DPS,Promise + seller profiles,full,calibrated,calibrated,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.185967666187,0.0432366894109,0.0709679755633,0.533180103013,1.69884659746,1.17612456747,0.117647058824,-1.04404107049,0.744005738886,0.0193555581281,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,logistic_l2,DPS,6798,0.0432366894109,1.17612456747,DPS-DP0,DP0,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000482078417696,-5.85478334962e-05,-5.85478334962e-05,0.030862939265,0.0679370587833,0.588062283737,0.588062283737,12.4760315809,4.59239349248,-0.00267232520373,0.00163312549611,-0.000396407806066,0.00029732864485,
later,2018-04,2018-04,2018-04-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.185967666187,0.0432366894109,0.0709679755633,0.533180103013,1.69884659746,1.17612456747,0.117647058824,-1.04404107049,0.744005738886,0.0193555581281,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,logistic_l2,DPS,6798,0.0432366894109,1.17612456747,DPS-DP0,DP0,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000482078417696,-5.85478334962e-05,-5.85478334962e-05,0.030862939265,0.0679370587833,0.588062283737,0.588062283737,12.4760315809,4.59239349248,-0.00267232520373,0.00163312549611,-0.000396407806066,0.00029732864485,
later,2018-04,2018-04,2018-04-01,xgboost,DP0,Direct promise baseline,full,calibrated,calibrated,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.186195850031,0.0432654575794,0.0470999556847,0.518746803507,1.11078431373,1.0127739331,0.101307189542,3.04855089275,2.24436025779,0.0168070419499,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DP0,6798,0.0432654575794,1.0127739331,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-04,2018-04,2018-04-01,xgboost,DP0,Direct promise baseline,full,raw,raw,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.186195850031,0.0432654575794,0.0470999556847,0.518746803507,1.11078431373,1.0127739331,0.101307189542,3.04855089275,2.24436025779,0.0168070419499,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DP0,6798,0.0432654575794,1.0127739331,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-04,2018-04,2018-04-01,xgboost,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,8fad62287ec9158c2d5ae5fa3537ddc9bef5344b754166a5a722777f73528650,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.186368610313,0.0432864067247,0.0764852503825,0.676836297263,1.37214532872,1.47015570934,0.147058823529,19.8669325648,8.5842468202,0.033378591989,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPB,6798,0.0432864067247,1.47015570934,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,0.000172760282503,2.09491452797e-05,2.09491452797e-05,0.0293852946978,0.158089493756,0.45738177624,0.45738177624,16.8183816721,6.33988656242,-0.000710188546931,0.000812087319103,-8.61939731957e-05,9.72352368036e-05,
later,2018-04,2018-04,2018-04-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,8fad62287ec9158c2d5ae5fa3537ddc9bef5344b754166a5a722777f73528650,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.186368610313,0.0432864067247,0.0764852503825,0.676836297263,1.37214532872,1.47015570934,0.147058823529,19.8669325648,8.5842468202,0.033378591989,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPB,6798,0.0432864067247,1.47015570934,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,0.000172760282503,2.09491452797e-05,2.09491452797e-05,0.0293852946978,0.158089493756,0.45738177624,0.45738177624,16.8183816721,6.33988656242,-0.000710188546931,0.000812087319103,-8.61939731957e-05,9.72352368036e-05,
